"","ADM2_id","exposure_days","total_population","region","person_day_exposure","pop_wt_grdi","country"
"2807","81297802B72882386082996",1,83739.8734463036,"Western Pacific",83739.8734463036,57.8668847535838,"Viet Nam"
"2808","81297802B72919536287172",2,28346.556097572,"Western Pacific",56693.112195144,54.4789178840319,"Viet Nam"
"2809","81297802B73795447547430",1,58438.1607877483,"Western Pacific",58438.1607877483,44.9753808870764,"Viet Nam"
"2810","81297802B74193371644879",1,120556.579981666,"Western Pacific",120556.579981666,57.7095324397452,"Viet Nam"
"2811","81297802B74371944720443",1,193308.14210473,"Western Pacific",193308.14210473,37.3303128683274,"Viet Nam"
"2812","81297802B74485828948407",1,145505.429529154,"Western Pacific",145505.429529154,42.8892037569728,"Viet Nam"
"2813","81297802B75512670100174",1,155315.0542709,"Western Pacific",155315.0542709,29.0181942995982,"Viet Nam"
"2814","81297802B76384767601248",2,3655.07477037065,"Western Pacific",7310.1495407413,42.8939659783099,"Viet Nam"
"2815","81297802B76693228184167",1,103195.628542464,"Western Pacific",103195.628542464,41.9860716801755,"Viet Nam"
"2816","81297802B77229581138550",1,109077.136353353,"Western Pacific",109077.136353353,58.0883599328423,"Viet Nam"
"2817","81297802B77309747732529",1,163913.623062383,"Western Pacific",163913.623062383,37.6384272072012,"Viet Nam"
"2818","81297802B77321226192187",1,170935.155635657,"Western Pacific",170935.155635657,56.2968201894938,"Viet Nam"
"2819","81297802B7752291855220",2,46465.5168903646,"Western Pacific",92931.0337807292,39.850793830657,"Viet Nam"
"2820","81297802B77828019918781",1,130186.55399626,"Western Pacific",130186.55399626,39.0728788246992,"Viet Nam"
"2821","81297802B77847273364040",1,157809.883920792,"Western Pacific",157809.883920792,22.569977039197,"Viet Nam"
"2822","81297802B78295235973409",1,266970.563585384,"Western Pacific",266970.563585384,13.0883399817287,"Viet Nam"
"2823","81297802B78626005730568",1,63789.2879126424,"Western Pacific",63789.2879126424,48.4427126548525,"Viet Nam"
"2824","81297802B7902592700170",1,126274.993702176,"Western Pacific",126274.993702176,26.4510527435793,"Viet Nam"
"2825","81297802B79469395018575",1,146391.619014473,"Western Pacific",146391.619014473,26.7908912447825,"Viet Nam"
"2826","81297802B79786453625721",1,119127.291359499,"Western Pacific",119127.291359499,38.0794416773598,"Viet Nam"
